Indicator Name,Indicator Code,Country Name,Country Code,2008,2009,2010,2011
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Myanmar,MMR,7943,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Namibia,NAM,4589,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Nepal,NPL,103,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Netherlands,NLD,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,New Caledonia,NCL,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,New Zealand,NZL,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Nicaragua,NIC,26,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Niger,NER,37958,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Nigeria,NGA,38259,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Northern Mariana Islands,MNP,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Norway,NOR,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Oman,OMN,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Pakistan,PAK,881,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Palau,PLW,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Panama,PAN,35,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Papua New Guinea,PNG,18012,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Paraguay,PRY,16,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Peru,PER,478,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Philippines,PHL,96,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Poland,POL,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Portugal,PRT,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Puerto Rico,PRI,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Qatar,QAT,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Romania,ROM,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Russian Federation,RUS,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Rwanda,RWA,11429,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Samoa,WSM,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,San Marino,SMR,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Sao Tome and Principe,STP,1961,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Saudi Arabia,SAU,7,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Senegal,SEN,7077,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Serbia,SRB,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Seychelles,SYC,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Sierra Leone,SLE,36141,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Singapore,SGP,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Sint Maarten (Dutch part),SXM,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Slovak Republic,SVK,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Slovenia,SVN,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Solomon Islands,SLB,13718,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Somalia,SOM,8711,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,South Africa,ZAF,80,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,South Sudan,SSD,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Spain,ESP,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Sri Lanka,LKA,21,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,St. Kitts and Nevis,KNA,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,St. Lucia,LCA,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,St. Martin (French part),MAF,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,St. Vincent and the Grenadines,VCT,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Sudan,SDN,12805,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Suriname,SUR,681,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Swaziland,SWZ,57,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Sweden,SWE,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Switzerland,CHE,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Syrian Arab Republic,SYR,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Tajikistan,TJK,9,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Tanzania,TZA,24088,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Thailand,THA,322,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Timor-Leste,TMP,46380,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Togo,TGO,30388,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Tonga,TON,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Trinidad and Tobago,TTO,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Tunisia,TUN,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Turkey,TUR,0,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Turkmenistan,TKM,0,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Turks and Caicos Islands,TCA,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Tuvalu,TUV,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Uganda,UGA,36233,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Ukraine,UKR,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,United Arab Emirates,ARE,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,United Kingdom,GBR,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,United States,USA,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Uruguay,URY,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Uzbekistan,UZB,0,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Vanuatu,VUT,6036,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,"Venezuela, RB",VEN,263,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Vietnam,VNM,55,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Virgin Islands (U.S.),VIR,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,West Bank and Gaza,WBG,,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,"Yemen, Rep.",YEM,1106,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Zambia,ZMB,13456,,,
"Notified cases of malaria (per 100,000 people)",SH.MLR.INCD,Zimbabwe,ZWE,7480,,,
"Population, total",SP.POP.TOTL,World,WLD,6686776007,6763671904,6840507003,
"Population, total",SP.POP.TOTL,Afghanistan,AFG,32517656.32,33438328.72,34385068.12,
"Population, total",SP.POP.TOTL,Albania,ALB,3181397,3192723,3204284,
"Population, total",SP.POP.TOTL,Algeria,DZA,34428028,34950168,35468208,
"Population, total",SP.POP.TOTL,American Samoa,ASM,66217,67312,68420,
"Population, total",SP.POP.TOTL,Andorra,ADO,82577,83677,84864,
"Population, total",SP.POP.TOTL,Angola,AGO,18037964,18555115,19081912,
"Population, total",SP.POP.TOTL,Antigua and Barbuda,ATG,86881,87802,88710,
"Population, total",SP.POP.TOTL,Argentina,ARG,39714298,40062470,40412376,
"Population, total",SP.POP.TOTL,Armenia,ARM,3079087,3084979,3092072,
"Population, total",SP.POP.TOTL,Aruba,ABW,105526,106612,107488,
"Population, total",SP.POP.TOTL,Australia,AUS,21498500,21951700,22328800,
"Population, total",SP.POP.TOTL,Austria,AUT,8336926,8365275,8384745,
"Population, total",SP.POP.TOTL,Azerbaijan,AZE,8763400,8947150,9047932,
"Population, total",SP.POP.TOTL,"Bahamas, The",BHS,333661,338358,342877,
"Population, total",SP.POP.TOTL,Bahrain,BHR,1052359,1169578,1261835,
"Population, total",SP.POP.TOTL,Bangladesh,BGD,145478300,147030145,148692131,
"Population, total",SP.POP.TOTL,Barbados,BRB,272180,272750,273331,
"Population, total",SP.POP.TOTL,Belarus,BLR,9602000,9507000,9490500,
"Population, total",SP.POP.TOTL,Belgium,BEL,10709973,10796493,10879159,
"Population, total",SP.POP.TOTL,Belize,BLZ,322100,333200,344700,
"Population, total",SP.POP.TOTL,Benin,BEN,8355980,8601771,8849892,
"Population, total",SP.POP.TOTL,Bermuda,BMU,64200,64400,64600,
"Population, total",SP.POP.TOTL,Bhutan,BTN,701363,713665,725940,
"Population, total",SP.POP.TOTL,Bolivia,BOL,9618466,9773441,9929849,
"Population, total",SP.POP.TOTL,Bosnia and Herzegovina,BIH,3774164,3767683,3760149,
"Population, total",SP.POP.TOTL,Botswana,BWA,1954822,1981576,2006945,
"Population, total",SP.POP.TOTL,Brazil,BRA,191543237,193246610,194946470,
"Population, total",SP.POP.TOTL,Brunei Darussalam,BRN,384695,391837,398920,
"Population, total",SP.POP.TOTL,Bulgaria,BGR,7623395,7585131,7543325,
"Population, total",SP.POP.TOTL,Burkina Faso,BFA,15515258,15984479,16468714,
"Population, total",SP.POP.TOTL,Burundi,BDI,7943385,8170853,8382849,
"Population, total",SP.POP.TOTL,Cambodia,KHM,13822644,13977903,14138255,
"Population, total",SP.POP.TOTL,Cameroon,CMR,18758778,19175028,19598889,
"Population, total",SP.POP.TOTL,Canada,CAN,33311400,33739900,34108752,
"Population, total",SP.POP.TOTL,Cape Verde,CPV,487371,491621,495999,
"Population, total",SP.POP.TOTL,Cayman Islands,CYM,55295,55763,56230,
"Population, total",SP.POP.TOTL,Central African Republic,CAF,4237961,4318128,4401051,
"Population, total",SP.POP.TOTL,Chad,TCD,10653762,10937089,11227208,
"Population, total",SP.POP.TOTL,Channel Islands,CHI,151705,152618,153352,
"Population, total",SP.POP.TOTL,Chile,CHL,16795593,16955737,17113688,
"Population, total",SP.POP.TOTL,China,CHN,1324655000,1331380000,1338299512,
"Population, total",SP.POP.TOTL,Colombia,COL,45005782,45654044,46294841,
"Population, total",SP.POP.TOTL,Comoros,COM,697034,715774,734750,
"Population, total",SP.POP.TOTL,"Congo, Dem. Rep.",ZAR,62474901,64204304,65965795,
"Population, total",SP.POP.TOTL,"Congo, Rep.",COG,3836339,3941454,4042899,
"Population, total",SP.POP.TOTL,Costa Rica,CRI,4522124,4590790,4658887,
"Population, total",SP.POP.TOTL,Cote d'Ivoire,CIV,18987007,19350026,19737800,
"Population, total",SP.POP.TOTL,Croatia,HRV,4434000,4429078,4424161.464,
"Population, total",SP.POP.TOTL,Cuba,CUB,11266905,11262628,11257979,
"Population, total",SP.POP.TOTL,Curacao,CUW,141279,141972,142668.3993,
"Population, total",SP.POP.TOTL,Cyprus,CYP,1077001,1090473,1103647,
"Population, total",SP.POP.TOTL,Czech Republic,CZE,10424336,10487178,10525090,
"Population, total",SP.POP.TOTL,Denmark,DNK,5493621,5523095,5544139,
"Population, total",SP.POP.TOTL,Djibouti,DJI,855636,872090,888716,
"Population, total",SP.POP.TOTL,Dominica,DMA,68159,67922,67757,
"Population, total",SP.POP.TOTL,Dominican Republic,DOM,9664948,9796852,9927320,
"Population, total",SP.POP.TOTL,Ecuador,ECU,14056740,14261566,14464739,
"Population, total",SP.POP.TOTL,"Egypt, Arab Rep.",EGY,78323298,79716203,81121077,
"Population, total",SP.POP.TOTL,El Salvador,SLV,6129628,6160423,6192993,
"Population, total",SP.POP.TOTL,Equatorial Guinea,GNQ,662327,681115,700401,
"Population, total",SP.POP.TOTL,Eritrea,ERI,4947521,5097998,5253676,
"Population, total",SP.POP.TOTL,Estonia,EST,1340675,1340271,1339646,
"Population, total",SP.POP.TOTL,Ethiopia,ETH,79446419,81187751,82949541,
"Population, total",SP.POP.TOTL,Faeroe Islands,FRO,48597,48625,48708,
"Population, total",SP.POP.TOTL,Fiji,FJI,843651,852323,860623,
"Population, total",SP.POP.TOTL,Finland,FIN,5313399,5338871,5363624,
"Population, total",SP.POP.TOTL,France,FRA,64188219,64542729,64876618.43,
"Population, total",SP.POP.TOTL,French Polynesia,PYF,264541,267685,270764,
"Population, total",SP.POP.TOTL,Gabon,GAB,1450310,1477514,1505463,
"Population, total",SP.POP.TOTL,"Gambia, The",GMB,1636107,1681734,1728394,
"Population, total",SP.POP.TOTL,Georgia,GEO,4383700,4410800,4452800,
"Population, total",SP.POP.TOTL,Germany,DEU,82110097,81902307,81702329,
"Population, total",SP.POP.TOTL,Ghana,GHA,23264176,23824402,24391823,
"Population, total",SP.POP.TOTL,Gibraltar,GIB,29287,29257,29244,
"Population, total",SP.POP.TOTL,Greece,GRC,11237094,11282760,11319048,
"Population, total",SP.POP.TOTL,Greenland,GRL,56328,56323,56534,
"Population, total",SP.POP.TOTL,Grenada,GRD,103723,104097,104487,
"Population, total",SP.POP.TOTL,Guam,GUM,175538,177707,179896,
"Population, total",SP.POP.TOTL,Guatemala,GTM,13690846,14033623,14388929,
"Population, total",SP.POP.TOTL,Guinea,GIN,9559110,9761217,9981590,
"Population, total",SP.POP.TOTL,Guinea-Bissau,GNB,1453757,1484120,1515224,
"Population, total",SP.POP.TOTL,Guyana,GUY,751578,753013,754493,
"Population, total",SP.POP.TOTL,Haiti,HTI,9736332,9864241,9993247,
"Population, total",SP.POP.TOTL,Honduras,HND,7302742,7449923,7600524,
"Population, total",SP.POP.TOTL,"Hong Kong SAR, China",HKG,6977700,7003700,7067800,
"Population, total",SP.POP.TOTL,Hungary,HUN,10038188,10022650,10008703,
"Population, total",SP.POP.TOTL,Iceland,ISL,317414,318499,317398,
"Population, total",SP.POP.TOTL,India,IND,1139964932,1155347678,1170938000,
"Population, total",SP.POP.TOTL,Indonesia,IDN,234951154,237414495,239870937,
"Population, total",SP.POP.TOTL,"Iran, Islamic Rep.",IRN,72289291,73137148,73973630,
"Population, total",SP.POP.TOTL,Iraq,IRQ,30178292.15,31090762.99,32030823.3,
"Population, total",SP.POP.TOTL,Ireland,IRL,4425683,4458942,4481430,
"Population, total",SP.POP.TOTL,Isle of Man,IMY,81798,82358,82869,
"Population, total",SP.POP.TOTL,Israel,ISR,7308800,7485600,7624600,
"Population, total",SP.POP.TOTL,Italy,ITA,59832179,60192698,60483521,
"Population, total",SP.POP.TOTL,Jamaica,JAM,2687200,2695600,2702300,
"Population, total",SP.POP.TOTL,Japan,JPN,127704040,127557958,127450459,
"Population, total",SP.POP.TOTL,Jordan,JOR,5787000,5915000,6047000,
"Population, total",SP.POP.TOTL,Kazakhstan,KAZ,15673999,15925000,16316050,
"Population, total",SP.POP.TOTL,Kenya,KEN,38455418,39462188,40512682,
"Population, total",SP.POP.TOTL,Kiribati,KIR,96532,98027,99546,
"Population, total",SP.POP.TOTL,"Korea, Dem. Rep.",PRK,24126329,24238179,24346229,
"Population, total",SP.POP.TOTL,"Korea, Rep.",KOR,48607000,48747000,48875000,
"Population, total",SP.POP.TOTL,Kosovo,KSV,1795000,1805000,1815000,
"Population, total",SP.POP.TOTL,Kuwait,KWT,2548351,2646286,2736732,
"Population, total",SP.POP.TOTL,Kyrgyz Republic,KGZ,5277900,5321354.858,5365167.495,
"Population, total",SP.POP.TOTL,Lao PDR,LAO,6022001,6112143,6200894,
"Population, total",SP.POP.TOTL,Latvia,LVA,2266094,2254834,2242916,
"Population, total",SP.POP.TOTL,Lebanon,LBN,4166915,4196990,4227597,
"Population, total",SP.POP.TOTL,Lesotho,LSO,2127412,2149201,2171318,
"Population, total",SP.POP.TOTL,Liberia,LBR,3658460,3835929,3994122,
"Population, total",SP.POP.TOTL,Libya,LBY,6149620,6262667,6355112,
"Population, total",SP.POP.TOTL,Liechtenstein,LIE,35521,35772,36032,
"Population, total",SP.POP.TOTL,Lithuania,LTU,3358115,3339456,3320656,
"Population, total",SP.POP.TOTL,Luxembourg,LUX,488650,497783,505831,
"Population, total",SP.POP.TOTL,"Macao SAR, China",MAC,518463,531195,543656,
"Population, total",SP.POP.TOTL,"Macedonia, FYR",MKD,2052524,2056769,2060563,
"Population, total",SP.POP.TOTL,Madagascar,MDG,19546282,20124150,20713819,
"Population, total",SP.POP.TOTL,Malawi,MWI,14005113,14442290,14900841,
"Population, total",SP.POP.TOTL,Malaysia,MYS,27502008,27949395,28401017,
"Population, total",SP.POP.TOTL,Maldives,MDV,307632,311739,315885,
"Population, total",SP.POP.TOTL,Mali,MLI,14459990,14909813,15369809,
"Population, total",SP.POP.TOTL,Malta,MLT,411950,413290,412961,
"Population, total",SP.POP.TOTL,Marshall Islands,MHL,52880,53396,54038,
"Population, total",SP.POP.TOTL,Mauritania,MRT,3295254,3377630,3459773,
"Population, total",SP.POP.TOTL,Mauritius,MUS,1268854,1275323,1281214,
"Population, total",SP.POP.TOTL,Mayotte,MYT,191805,197870,204114,
"Population, total",SP.POP.TOTL,Mexico,MEX,110627158,112033369,113423047,
"Population, total",SP.POP.TOTL,"Micronesia, Fed. Sts.",FSM,110367,110676,111064,
"Population, total",SP.POP.TOTL,Moldova,MDA,3570107,3565603,3562062,
"Population, total",SP.POP.TOTL,Monaco,MCO,35336,35377,35407,
"Population, total",SP.POP.TOTL,Mongolia,MNG,2667474,2711659,2756001,
"Population, total",SP.POP.TOTL,Montenegro,MNE,629185,630435,631490,
"Population, total",SP.POP.TOTL,Morocco,MAR,31321453,31634524,31951412,
"Population, total",SP.POP.TOTL,Mozambique,MOZ,22332900,22858607,23390765,
"Population, total",SP.POP.TOTL,Myanmar,MMR,47250315,47601374,47963012,
"Population, total",SP.POP.TOTL,Namibia,NAM,2200422,2242078,2283289,
"Population, total",SP.POP.TOTL,Nepal,NPL,28905358,29432743,29959364,
"Population, total",SP.POP.TOTL,Netherlands,NLD,16445593,16530388,16612213,
"Population, total",SP.POP.TOTL,New Caledonia,NCL,246705,250325.9275,254000,
"Population, total",SP.POP.TOTL,New Zealand,NZL,4268900,4315800,4367800,
"Population, total",SP.POP.TOTL,Nicaragua,NIC,5635577,5710230,5788163,
"Population, total",SP.POP.TOTL,Niger,NER,14450007,14972257,15511953,
"Population, total",SP.POP.TOTL,Nigeria,NGA,150665730,154488072,158423182,
"Population, total",SP.POP.TOTL,Northern Mariana Islands,MNP,62707,61473,60917,
"Population, total",SP.POP.TOTL,Norway,NOR,4768212,4828726,4885240,
"Population, total",SP.POP.TOTL,Oman,OMN,2636963,2712141,2782435,
"Population, total",SP.POP.TOTL,Pakistan,PAK,167442258,170494367,173593383,
"Population, total",SP.POP.TOTL,Palau,PLW,20228,20346,20472,
"Population, total",SP.POP.TOTL,Panama,PAN,3406487,3461901,3516820,
"Population, total",SP.POP.TOTL,Papua New Guinea,PNG,6549268,6703361,6858266,
"Population, total",SP.POP.TOTL,Paraguay,PRY,6230242,6341892,6454548,
"Population, total",SP.POP.TOTL,Peru,PER,28463338,28765162,29076512,
"Population, total",SP.POP.TOTL,Philippines,PHL,90173139,91703090,93260798,
"Population, total",SP.POP.TOTL,Poland,POL,38125759,38151603,38187488,
"Population, total",SP.POP.TOTL,Portugal,PRT,10622413,10632482,10642841,
"Population, total",SP.POP.TOTL,Puerto Rico,PRI,3954553,3967288,3978702,
"Population, total",SP.POP.TOTL,Qatar,QAT,1396060,1597765,1758793,
"Population, total",SP.POP.TOTL,Romania,ROM,21513622,21480401,21442012,
"Population, total",SP.POP.TOTL,Russian Federation,RUS,141950000,141850000,141750000,
"Population, total",SP.POP.TOTL,Rwanda,RWA,10004092,10311275,10624005,
"Population, total",SP.POP.TOTL,Samoa,WSM,181809,182401,183081,
"Population, total",SP.POP.TOTL,San Marino,SMR,31198,31359,31534,
"Population, total",SP.POP.TOTL,Sao Tome and Principe,STP,159852,162515,165397,
"Population, total",SP.POP.TOTL,Saudi Arabia,SAU,26166639,26809105,27448086,
"Population, total",SP.POP.TOTL,Senegal,SEN,11787123,12106865,12433728,
"Population, total",SP.POP.TOTL,Serbia,SRB,7350221,7320807,7292574,
"Population, total",SP.POP.TOTL,Seychelles,SYC,86956,87298,86525,
"Population, total",SP.POP.TOTL,Sierra Leone,SLE,5612129,5739293,5867536,
"Population, total",SP.POP.TOTL,Singapore,SGP,4839400,4987600,5076700,
"Population, total",SP.POP.TOTL,Sint Maarten (Dutch part),SXM,40459,39133,37850.45822,
"Population, total",SP.POP.TOTL,Slovak Republic,SVK,5406626,5418590,5433456,
"Population, total",SP.POP.TOTL,Slovenia,SVN,2021316,2039669,2052821,
"Population, total",SP.POP.TOTL,Solomon Islands,SLB,510221,524125,538148,
"Population, total",SP.POP.TOTL,Somalia,SOM,8922260,9119848,9330872,
"Population, total",SP.POP.TOTL,South Africa,ZAF,48793022,49320150,49991300,
"Population, total",SP.POP.TOTL,South Sudan,SSD,,,8079000,
"Population, total",SP.POP.TOTL,Spain,ESP,45555716,45908594,46081574,
"Population, total",SP.POP.TOTL,Sri Lanka,LKA,20473799,20669142,20859949,
"Population, total",SP.POP.TOTL,St. Kitts and Nevis,KNA,51102,51752,52402,
"Population, total",SP.POP.TOTL,St. Lucia,LCA,170204.5601,172091.8169,174000,
"Population, total",SP.POP.TOTL,St. Martin (French part),MAF,29376,29820,30235,
"Population, total",SP.POP.TOTL,St. Vincent and the Grenadines,VCT,109178,109269,109333,
"Population, total",SP.POP.TOTL,Sudan,SDN,41415151,42478309,43551941,
"Population, total",SP.POP.TOTL,Suriname,SUR,515066,519861,524636,
"Population, total",SP.POP.TOTL,Swaziland,SWZ,1150344,1168345,1186056,
"Population, total",SP.POP.TOTL,Sweden,SWE,9219637,9298515,9379116,
"Population, total",SP.POP.TOTL,Switzerland,CHE,7647675,7743831,7825243,
"Population, total",SP.POP.TOTL,Syrian Arab Republic,SYR,19637775.93,20038111.63,20446608.57,
"Population, total",SP.POP.TOTL,Tajikistan,TJK,6691416,6783390,6878637,
"Population, total",SP.POP.TOTL,Tanzania,TZA,42267667,43524738,44841226,
"Population, total",SP.POP.TOTL,Thailand,THA,68267982,68706122,69122234,
"Population, total",SP.POP.TOTL,Timor-Leste,TMP,1079749,1099887,1124355,
"Population, total",SP.POP.TOTL,Togo,TGO,5776837,5901859,6027798,
"Population, total",SP.POP.TOTL,Tonga,TON,102910,103519,104058,
"Population, total",SP.POP.TOTL,Trinidad and Tobago,TTO,1331040,1336349,1341465,
"Population, total",SP.POP.TOTL,Tunisia,TUN,10328900,10439600,10549100,
"Population, total",SP.POP.TOTL,Turkey,TUR,70923730,71846212,72752325,
"Population, total",SP.POP.TOTL,Turkmenistan,TKM,4918396,4979672,5041995,
"Population, total",SP.POP.TOTL,Turks and Caicos Islands,TCA,35960,37271,38354,
"Population, total",SP.POP.TOTL,Tuvalu,TUV,9786,9806,9827,
"Population, total",SP.POP.TOTL,Uganda,UGA,31339392,32367909,33424683,
"Population, total",SP.POP.TOTL,Ukraine,UKR,46258200,46053300,45870700,
"Population, total",SP.POP.TOTL,United Arab Emirates,ARE,6206623,6938815,7511690,
"Population, total",SP.POP.TOTL,United Kingdom,GBR,61393521,61801570,62218761,
"Population, total",SP.POP.TOTL,United States,USA,304375000,307007000,309050816,
"Population, total",SP.POP.TOTL,Uruguay,URY,3334052,3344938,3356584,
"Population, total",SP.POP.TOTL,Uzbekistan,UZB,27313700,27767100,28160361.37,
"Population, total",SP.POP.TOTL,Vanuatu,VUT,228041,233790,239651,
"Population, total",SP.POP.TOTL,"Venezuela, RB",VEN,27935000,28384000,28834000,
"Population, total",SP.POP.TOTL,Vietnam,VNM,85122300,86024600,86936464.42,
"Population, total",SP.POP.TOTL,Virgin Islands (U.S.),VIR,109840,109825,109775,
"Population, total",SP.POP.TOTL,West Bank and Gaza,WBG,3937309,4043218,4152102,
"Population, total",SP.POP.TOTL,"Yemen, Rep.",YEM,22626595,23328214,24052514,
"Population, total",SP.POP.TOTL,Zambia,ZMB,12379612,12723746,12926409,
"Population, total",SP.POP.TOTL,Zimbabwe,ZWE,12451543,12473992,12571454,
"Labor force, total",SL.TLF.TOTL.IN,World,WLD,3131806314,3176421599,,
"Labor force, total",SL.TLF.TOTL.IN,Afghanistan,AFG,10275879.17,10642376.3,,
"Labor force, total",SL.TLF.TOTL.IN,Albania,ALB,1435249.959,1456095.9,,
"Labor force, total",SL.TLF.TOTL.IN,Algeria,DZA,14481996.6,14844723.98,,
"Labor force, total",SL.TLF.TOTL.IN,American Samoa,ASM,,,,
"Labor force, total",SL.TLF.TOTL.IN,Andorra,ADO,,,,
"Labor force, total",SL.TLF.TOTL.IN,Angola,AGO,7746014.724,8016260.487,,
"Labor force, total",SL.TLF.TOTL.IN,Antigua and Barbuda,ATG,,,,
"Labor force, total",SL.TLF.TOTL.IN,Argentina,ARG,18989438.79,19496825.89,,
"Labor force, total",SL.TLF.TOTL.IN,Armenia,ARM,1605389.171,1630451.983,,
"Labor force, total",SL.TLF.TOTL.IN,Aruba,ABW,,,,
"Labor force, total",SL.TLF.TOTL.IN,Australia,AUS,11342672.8,11582573.03,,
"Labor force, total",SL.TLF.TOTL.IN,Austria,AUT,4291082.878,4297149.853,,
"Labor force, total",SL.TLF.TOTL.IN,Azerbaijan,AZE,4354461.677,4446482.155,,
"Labor force, total",SL.TLF.TOTL.IN,"Bahamas, The",BHS,186940.6445,190813.827,,
"Labor force, total",SL.TLF.TOTL.IN,Bahrain,BHR,525507.7094,591876.428,,
"Labor force, total",SL.TLF.TOTL.IN,Bangladesh,BGD,69312817.02,70773869.51,,
"Labor force, total",SL.TLF.TOTL.IN,Barbados,BRB,159340.788,160742.9237,,
"Labor force, total",SL.TLF.TOTL.IN,Belarus,BLR,4881210.555,4866722.43,,
"Labor force, total",SL.TLF.TOTL.IN,Belgium,BEL,4781990.464,4802611.88,,
"Labor force, total",SL.TLF.TOTL.IN,Belize,BLZ,130536.421,137241.6058,,
"Labor force, total",SL.TLF.TOTL.IN,Benin,BEN,3403862.687,3510046.556,,
"Labor force, total",SL.TLF.TOTL.IN,Bermuda,BMU,,,,
"Labor force, total",SL.TLF.TOTL.IN,Bhutan,BTN,295346.0757,312790.0473,,
"Labor force, total",SL.TLF.TOTL.IN,Bolivia,BOL,4358606.573,4461064.454,,
"Labor force, total",SL.TLF.TOTL.IN,Bosnia and Herzegovina,BIH,1946309.244,1952167.722,,
"Labor force, total",SL.TLF.TOTL.IN,Botswana,BWA,993647.0153,1017797.988,,
"Labor force, total",SL.TLF.TOTL.IN,Brazil,BRA,99779738.08,101247497.1,,
"Labor force, total",SL.TLF.TOTL.IN,Brunei Darussalam,BRN,189488.1786,194300.775,,
"Labor force, total",SL.TLF.TOTL.IN,Bulgaria,BGR,3665431.992,3571693.9,,
"Labor force, total",SL.TLF.TOTL.IN,Burkina Faso,BFA,7111121.029,7359562.761,,
"Labor force, total",SL.TLF.TOTL.IN,Burundi,BDI,4325930.657,4494663.331,,
"Labor force, total",SL.TLF.TOTL.IN,Cambodia,KHM,7213033.467,7463628.511,,
"Labor force, total",SL.TLF.TOTL.IN,Cameroon,CMR,7412477.853,7612494.44,,
