MSN,YYYYMM,Value,Column_Order,Description,Unit
CDEGRUS,195113,1021,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,195213,960,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,195313,940,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,195413,903,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,195513,934,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,195613,946,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,195713,920,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,195813,909,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,195913,883,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,196013,893,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,196113,880,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,196213,863,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,196313,859,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,196413,846,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,196513,829,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,196613,821,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,196713,820,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,196813,827,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,196913,836,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,197013,860,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,197113,843,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,197213,841,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,197313,830,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,197413,806,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,197513,784,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,197613,789,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,197713,776,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,197813,743,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,197913,730,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,198013,703,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,198113,669,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,198213,647,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,198313,616,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,198413,604,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,198513,579,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,198613,561,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,198713,561,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,198813,563,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,198913,553,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,199013,538,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,199113,533,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,199213,526,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,199313,521,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,199413,508,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,199513,501,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,199613,500,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,199713,485,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,199813,468,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,199913,452,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,200013,448,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,200113,436,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,200213,431,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,200313,425,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,200413,416,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,200513,403,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,200613,387,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,200713,385,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,200813,372,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,200913,355,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,201013,357,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,201113,343,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,201213,322,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,201313,324,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,201413,320,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,201513,303,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,201613,292,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,201713,284,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,201813,284,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,201913,270,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,202013,249,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
CDEGRUS,202113,251,10,Total Energy CO2 Emissions per Real Dollar of GDP,Metric Tons Carbon Dioxide per Million Chained (2012) Dollars
